Fiscal Year,Account Type,Department,Division,Fund Description,Account Category,Account Description,Amount
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment Maintenance,49260
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,18310
FY20,Expense,Public Works,T and D - Hydrants,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,5000
FY20,Expense,Public Works,T and D - Services,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,23000
FY20,Expense,Wastewater Utility,GVRBA Operations-Land Appl,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,900
FY20,Expense,Public Works,Installation of Service,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,750
FY20,Expense,Water Utility,T and D - Pipeline Meters,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,360
FY20,Expense,Water Utility,T and D - Meters,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,8000
FY20,Expense,Public Works,Transmission,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,12380
FY20,Expense,Wastewater Utility,Treatment,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,10000
FY20,Expense,Water Utility,T and D - Pipeline to Gezon,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1105
FY20,Expense,Wastewater Utility,Industrial Pretreatment,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,5000
FY20,Expense,Water Utility,T and  D - Gezon Station,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,600
FY20,Expense,Water Utility,Pumping and Treatment,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,6945
FY20,Expense,Police,Patrol,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,142000
FY20,Expense,Police,Forensic Science Unit,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,3500
FY20,Expense,Fire,Fighting,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,37673
FY20,Expense,Fire,Administration Services,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2500
FY20,Expense,Police,Senior Volunteer,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2500
FY20,Expense,Police,Building ,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1300
FY20,Expense,Police,Administration Services,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,3500
FY20,Expense,Police,Detective Bureau,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,7350
FY20,Expense,Facilities,Facilities Maintenance,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2000
FY20,Expense,Information Technology,Information Technology,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,500
FY20,Expense,Assessor,Assessor,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,500
FY20,Expense,City Manager,City Manager,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,4200
FY20,Expense,Public Works,Street Maintenance,Major Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,20770
FY20,Expense,Public Works,Street Maintenance,Local Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,12000
FY20,Expense,Public Works,Winter Maintenance,Major Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,20000
FY20,Expense,Public Works,Traffic Services,Major Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1800
FY20,Expense,Fire,Prevention,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1500
FY20,Expense,Parks and Recreation,Parks and Rec Facility,Parks and Recreation Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,30000
FY20,Expense,Public Works,Sidewalk Repair,Sidewalk Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1000
FY20,Expense,Public Works,Yard Waste Disposal,Solid Waste Disposal Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,13350
FY20,Expense,Public Works,Winter Maintenance,Local Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,17000
FY20,Expense,Public Works,Traffic Services,Local Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,3000
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1700
FY20,Expense,Facilities,Facilities Maintenance,Library Maint & Capital Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2000
FY20,Expense,Planning,Rehabilitation 2020,Community Development Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,350
FY20,Expense,Public Works,Administration,Capital Improvement Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,6400
FY20,Expense,Permits,Code Enforcement - Other,Building Inspection Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2360
FY20,Expense,Permits,Code Enforcement - CDBG Eligible,Building Inspection Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,700
FY20,Expense,Permits,Rental Program,Building Inspection Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,1350
FY20,Expense,Wastewater Utility,Treatment - Lab Services,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,300
FY20,Expense,Water Utility,Pumping&Treatment - Lab Services,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,2000
FY20,Expense,Fire,Fighting - Dual Empl. Reserves,General Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,400
FY20,Expense,Permits,Permits,Building Inspection Fund,Other Services and Charges,Motor Pool Rental.Equipment - Fuel,3950
FY20,Expense,Public Works,Street Maintenance,Major Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,1132
FY20,Expense,Public Works,Traffic Services,Major Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,1600
FY20,Expense,Public Works,Street Maintenance,Local Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,700
FY20,Expense,Public Works,Traffic Services,Local Streets Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,800
FY20,Expense,Public Works,Transmission,Sewer Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,1568
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,2156
FY20,Expense,Public Works,T and D - Services,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,2000
FY20,Expense,Water Utility,Pumping and Treatment,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,8400
FY20,Expense,Water Utility,T and D - Meters,Water Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,600
FY20,Expense,Public Works,Yard Waste Disposal,Solid Waste Disposal Fund,Other Services and Charges,Motor Pool Rental.Equipment - Radio System,60
FY20,Expense,Police,Jail,General Fund,Other Services and Charges,Prisoner Board.Prisoner Board,365692
FY20,Expense,Planning,Planning,General Fund,Other Services and Charges,WM Regional Planning.WM Regional Planning,4800
FY20,Expense,Public Works,T and D - Services,Water Fund,Other Services and Charges,Other Services.Other Services,17500
FY20,Expense,Wastewater Utility,GVRBA Operations-Land Appl,Sewer Fund,Other Services and Charges,Other Services.Other Services,450
FY20,Expense,Public Works,T and D - Mains,Water Fund,Other Services and Charges,Other Services.Other Services,12245
FY20,Expense,Finance,Cable TV Commission,General Fund,Other Services and Charges,Other Services.Other Services,500000
FY20,Expense,Planning,Economic Development,General Fund,Other Services and Charges,Other Services.Other Services,20000
FY20,Expense,Planning,Planning,General Fund,Other Services and Charges,Other Services.Other Services,11875
FY20,Expense,Fire,Prevention,General Fund,Other Services and Charges,Other Services.Other Services,875
FY20,Expense,Public Works,Traffic Services,Major Streets Fund,Other Services and Charges,Other Services.Other Services,5250
FY20,Expense,Public Works,Winter Maintenance,Major Streets Fund,Other Services and Charges,Other Services.Other Services,2000
FY20,Expense,Public Works,Street Maintenance,Local Streets Fund,Other Services and Charges,Other Services.Other Services,2500
FY20,Expense,Public Works,Street Administration,Major Streets Fund,Other Services and Charges,Other Services.Other Services,38000
FY20,Expense,Public Works,Street Maintenance,Major Streets Fund,Other Services and Charges,Other Services.Other Services,2440
FY20,Expense,Parks and Recreation,Parks and Rec Administration,Parks and Recreation Fund,Other Services and Charges,Other Services.Other Services,41050
FY20,Expense,Public Works,Winter Maintenance,Local Streets Fund,Other Services and Charges,Other Services.Other Services,1500
FY20,Expense,Public Works,Yard Waste Disposal,Solid Waste Disposal Fund,Other Services and Charges,Other Services.Other Services,410200
FY20,Expense,Parks and Recreation,Recreation,Parks and Recreation Fund,Other Services and Charges,Other Services.Other Services,18289
FY20,Expense,Parks and Recreation,Parks and Rec - Senior Center,Parks and Recreation Fund,Other Services and Charges,Other Services.Other Services,2650
FY20,Expense,Parks and Recreation,Parks and Rec Facility,Parks and Recreation Fund,Other Services and Charges,Other Services.Other Services,12210
FY20,Expense,Police,Senior Volunteer,General Fund,Other Services and Charges,Other Services.Other Services,1000
FY20,Expense,Police,Communications/Dispatch,General Fund,Other Services and Charges,Other Services.Other Services,593000
FY20,Expense,Fire,Administration Services,General Fund,Other Services and Charges,Other Services.Other Services,1400
FY20,Expense,Fire,Fighting,General Fund,Other Services and Charges,Other Services.Other Services,49400
FY20,Expense,Police,Forensic Science Unit,General Fund,Other Services and Charges,Other Services.Other Services,2500
FY20,Expense,Finance,Treasurer,General Fund,Other Services and Charges,Other Services.Other Services,7470
FY20,Expense,Police,Crossing Guard,General Fund,Other Services and Charges,Other Services.Other Services,84440
FY20,Expense,City Council,City Council - Communication,General Fund,Other Services and Charges,Other Services.Other Services,29500
FY20,Expense,Police,Patrol,General Fund,Other Services and Charges,Other Services.Other Services,32590
FY20,Expense,Information Technology,Information Technology,General Fund,Other Services and Charges,Other Services.Other Services,24150
FY20,Expense,Facilities,Facilities Maintenance,General Fund,Other Services and Charges,Other Services.Other Services,870
FY20,Expense,Purchasing,Central Services,General Fund,Other Services and Charges,Other Services.Other Services,4000
FY20,Expense,Police,Detective Bureau,General Fund,Other Services and Charges,Other Services.Other Services,9500
FY20,Expense,Police,Records Management,General Fund,Other Services and Charges,Other Services.Other Services,100
FY20,Expense,Police,Administration Services,General Fund,Other Services and Charges,Other Services.Other Services,40275
FY20,Expense,Police,Building ,General Fund,Other Services and Charges,Other Services.Other Services,38357
FY20,Expense,City Manager,City Manager,General Fund,Other Services and Charges,Other Services.Other Services,25570
FY20,Expense,Finance,Accounting,General Fund,Other Services and Charges,Other Services.Other Services,9858
FY20,Expense,District Court,District Court,General Fund,Other Services and Charges,Other Services.Other Services,19200
FY20,Expense,City Council,City Council,General Fund,Other Services and Charges,Other Services.Other Services,51950
FY20,Expense,Assessor,Assessor,General Fund,Other Services and Charges,Other Services.Other Services,14805
FY20,Expense,City Clerk,City Clerk - Election,General Fund,Other Services and Charges,Other Services.Other Services,10800
FY20,Expense,City Clerk,City Clerk,General Fund,Other Services and Charges,Other Services.Other Services,2200
FY20,Expense,Water Utility,Pumping and Treatment,Water Fund,Other Services and Charges,Other Services.Other Services,65460
FY20,Expense,Water Utility,T and  D - Gezon Station,Water Fund,Other Services and Charges,Other Services.Other Services,200
FY20,Expense,Wastewater Utility,Industrial Pretreatment,Sewer Fund,Other Services and Charges,Other Services.Other Services,4400
FY20,Expense,Wastewater Utility,Treatment,Sewer Fund,Other Services and Charges,Other Services.Other Services,39525
FY20,Expense,Public Works,Transmission,Sewer Fund,Other Services and Charges,Other Services.Other Services,19685
FY20,Expense,Water Utility,T and D - Meters,Water Fund,Other Services and Charges,Other Services.Other Services,1000
FY20,Expense,Water Utility,Customer Accounting,Water Fund,Other Services and Charges,Other Services.Other Services,82550
FY20,Expense,Public Works,Equipment Operations,Motor Pool Fund,Other Services and Charges,Other Services.Other Services,5280
FY20,Expense,Public Works,Building,Motor Pool Fund,Other Services and Charges,Other Services.Other Services,1000
FY20,Expense,Permits,Permits,Building Inspection Fund,Other Services and Charges,Other Services.Other Services,4000
